smiles	RT
Cc1cc(C)c2c(N3CCSCC3)nc(C(=O)NCCCN3CCCC3)nc2n1	551.6
Cc1nc(Nc2ccc(F)cn2)sc1C(=O)N1CCC2(CC1)OCCO2	686.0
Cc1ccc(-c2cc3c4nn(CC(O)=NCc5ccco5)c(=O)n4ccn3n2)cc1C	873.7
Cc1cnc(-c2ccncc2)n1C[C@@H]1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)C1	625.9
O=C(Nc1ccc(F)cc1)N1CCC(CN=C(O)CSCc2ccccc2)CC1	770.5
O=c1c(-c2nc(-c3ccccc3)no2)cccn1CC(O)=Nc1ccccc1Br	897.6
CCOCCCN=C(O)CCc1nnc2ccc(-c3ccc(C)c(C)c3)nn12	753.6
O=C(OCc1ccccc1)c1nc2ccccc2nc1N1CCN(c2ccccn2)CC1	798.5
CCOC(=O)c1cc(S(=O)(=O)N2CCC[C@H]2C(O)=Nc2cccc3c2CCCC3)cn1C	1056.6
OC[C@@H]1CN(Cc2ccccn2)C[C@H]1N=C(O)C1(c2ccccc2)CC1	607.5
COc1ccc(-c2noc(Cn3ccn(-c4ccccc4)c(=O)c3=O)n2)cc1	793.9
Cc1c(-c2noc(C(=O)NCCN(C)C)n2)oc2c(C)cccc12	676.1
O=C(CCc1cn(Cc2ccccc2F)c2ccccc12)N1CCN(c2ccccn2)CC1	736.6
N=c1nc2c(c[nH]1)C(=O)C[C@@H](c1ccco1)C2	675.9
Cc1ccc(N=C(O)N2CCC(c3nc(C(=O)N(C)C)c(C)o3)CC2)cc1Cl	798.7
CCn1c(=O)sc2cc(S(=O)(=O)N3CCC(C(O)=NC[C@H](C)c4ccccc4)CC3)ccc21	929.3
C/C=C1\N=C(O)[C@H]2CSSCC/C=C/[C@H](CC(O)=N[C@H](C(C)C)C(O)=N2)OC(=O)[C@@H](C(C)C)N=C1O	808.0
COc1cc(OC)cc(-c2nnc(Cc3nc(-c4ccccc4F)no3)o2)c1	906.8
Cc1ccc(S(=O)(=O)c2nc(C)oc2NCc2ccco2)cc1	814.1
CCCN(C[C@@H]1CCOC1)C(O)=Nc1cccc(Cl)c1	827.1
OC(CSc1nc2cccnc2[nH]1)=Nc1ccccc1C(F)(F)F	649.2
CN1CCN(S(=O)(=O)c2ccc(F)c(Cl)c2)CC1	530.3
OC(=Nc1cccc(-c2ccc(N3CCCC3)nn2)c1)c1c(F)cccc1F	647.4
O=S(=O)(Nc1cccnc1)c1cc(-c2nnc(-c3ccccc3)o2)ccc1F	743.7
COC(=O)CN=C(O)N1CCC(N2C(=O)C3(CCCC3)[C@@H]2c2scnc2C)CC1	653.4
COCCN1C(=O)[C@@H]2CN(Cc3ccccc3)C[C@@H]2C1=O	572.2
Cc1nc(O)nc(O)c1CCc1nnc(SCC(=O)c2ccc3c(c2)N=C(O)CO3)o1	589.3
N=C(O)c1cccc(Nc2c(-c3ccc(Cl)cc3)nc3cnccn23)c1	684.9
CCc1[nH]c(=N)n(CC(O)=Nc2ccccc2F)c(=O)c1C	599.1
Cc1cc(C)cc(Nc2nc(C)cc(O)n2)c1	649.4
Cc1ccc(-c2nc(-c3ccc4c(c3)oc(=O)n4C(C)C)no2)cc1	1283.3
Cc1ccccc1N1CCN(S(=O)(=O)c2ccc(-c3nnc(C4CC4)o3)o2)CC1	1086.4
CCOC(=O)c1nc(=NCc2ccc(C)cc2)c2ccccc2[nH]1	823.4
CCOc1ccccc1N=C(O)[C@@]1(C)Oc2cccnc2N=C1O	776.0
CC1=NS(=O)(=O)N(C)C=C1C(=O)OCc1nc(-c2ccc(OC(F)(F)F)cc2)no1	1096.7
O=C(NCc1n[nH]c2ccccc12)c1ccc(Br)o1	724.7
C[C@H]1CN(C(=O)Nc2ccc(Cl)cc2)C[C@@H]1c1nc(-c2cccnc2)no1	862.6
COc1ccc(CN=C(O)Cc2csc3nc(-c4cccc(Br)c4)cn23)cc1	886.4
CCn1cnc(S(=O)(=O)N2CCC(C(O)=Nc3ccc(OC)c(OC)c3)CC2)c1	704.0
COc1ccc(-n2nc3c(N4CCC[C@@H](C(O)=NC5CCCC5)C4)nnc(C)c3c2C)cc1	696.4
Cc1ccc(NC(=O)N2CCc3nc[nH]c3C2)cc1	575.4
CN1c2ccccc2C(O)=NC12CCN(C(O)=NCc1cccc(F)c1)CC2	722.3
CCOc1ccccc1N=C(O)Cn1c(=O)n(-c2cccc(C)c2)c(=O)c2c1cc(C)n2C	943.3
O=C(N1CCOCC1)C1(c2cc(-c3ccco3)on2)CC1	673.4
COc1ccccc1N=C(O)N1CCC(CNS(=O)(=O)c2cc(C)ccc2C)CC1	735.3
CCC(=O)Nc1ccc(C2(C(O)=NCC3CC3)CCCCC2)cc1	824.9
COC(=O)[C@H](Cc1c[nH]c2ccccc12)N=C(O)c1ccc2c(c1)C(=O)N(C1CC1)C2=O	829.5
OC(=Nc1cnc(-c2ccccc2)nc1)c1ccc(F)c(F)c1	1034.7
Cc1ccc(N2C(=O)[C@@H]3[C@@H](N=NN3Cc3nc(-c4ccccc4C)no3)C2=O)cc1C	1057.7
Cc1ccc(C)c(N=C(O)C2CCN(S(=O)(=O)c3ccc4c(c3)sc(=O)n4C(C)C)CC2)c1	1070.9
CC(=O)N1c2ccc(S(=O)(=O)N3CCCCC3)cc2C[C@H]1C(O)=NCCN1CCCCCC1	638.9
CC(=O)c1cccc(N=C(O)N2C[C@H](C)[C@@H](c3nc(-c4ccccc4)no3)C2)c1	938.0
CCc1nc2cc(-c3noc(-c4ccc(Br)o4)n3)ccc2o1	1193.3
CC(O)=Nc1ccc(CCc2nc3ccc(C(O)=NC4CCCCCC4)cc3[nH]2)cc1	650.2
CS(=O)(=O)N1CCC(OC2CCN(C(O)=Nc3cccc(Cl)c3F)CC2)CC1	786.7
CCN1CCCN(C(=O)C2(c3ccc(OC)cc3)CC2)CC12CCOCC2	619.6
O=C(c1cccc(F)c1)N1CCN(C(=O)c2nsc3ccccc23)CC1	760.1
Cn1c(C(=O)N2CCN(c3ccccn3)CC2)cc2c(=O)oc3ccccc3c21	606.9
CN(C)c1ccc(/C=C2\C(O)=Nc3ccccc32)cc1	1008.9
Cc1onc(-c2ccc(Br)cc2)c1C(O)=NCc1cccs1	988.4
CCN1CCN(C(=O)c2nnc(-c3ccc(S(=O)(=O)N4CCCC4)cc3)o2)CC1	623.1
Cc1noc(-c2ccnc(-n3ncc(C(=O)N4CCOCC4)c3C)c2)n1	692.9
COc1cccc(-c2cc(C(=O)N3CCC(N=C(O)c4cccc(Cl)c4)CC3)n[nH]2)c1	740.3
Cc1cc(-c2ncc(CC(O)=Nc3ccc(-c4cnccn4)cn3)cc2C)ccn1	651.6
CC(C)(C)NC(O)=NC[C@@H](c1ccsc1)N1CCc2ccccc2C1	592.9
Cc1ccccc1-c1noc(CN2C(=O)COc3ccc(Cl)cc32)n1	1123.2
CC(C)Oc1ccc(CNC(=O)c2cc(-c3ccncc3)cn2C)cc1	639.9
C[C@@H](C(O)=Nc1ccc(Cl)cc1F)C1CCN(C(=O)Nc2ccc(Cl)cc2)CC1	1017.2
CN=c1[nH]c(Nc2cn(C(C)(C)C#N)nc2C)ncc1C(F)(F)F	696.3
Cc1ccccc1C(O)=Nc1nc(-c2ccc3c(c2)N=C(O)CO3)c(C)s1	897.8
CCCNS(=O)(=O)c1cc(-c2n[nH]cc2C(=O)N(C)C)oc1C	608.3
COc1ccc(CNS(=O)(=O)c2cc3n(c2)CCN(C(C)C)C3=O)cc1	712.4
Cn1c(=O)n([C@H]2CCCN(C(O)=Nc3ccc(F)cc3F)C2)c2ncccc21	751.8
CCOc1ccc(CN=C(O)Cn2ccc3ccc(N4CCOCC4)nc32)cc1	893.7
Cc1ccsc1C(O)=Nc1nnc(SCc2nnc(-c3ccc4c(c3)OCO4)o2)s1	884.1
Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1	599.1
COc1ccc(NC(=O)[C@H](C)C2CCN(C(=O)Nc3ccc(Cl)cc3)CC2)cc1	854.3
O=S(=O)(c1cc(-c2nnc(-c3ccc(F)cc3)o2)ccc1Cl)N1CCOCC1	983.6
CCN1C(=O)[C@@H]2CC3(CCN(C(=O)CN4CCCC4=O)CC3)CN2C1=O	599.6
O=C(c1ccccc1)N1CCc2ccc(NC(O)=NCc3ccco3)cc21	755.9
Cc1ccc(S(=O)(=O)N2CCC(c3cc4n(n3)CCCN(C)C4=O)CC2)cc1C	805.5
Cc1cccc(N=C(O)Cn2cnc(-c3nc(C)cs3)c2)c1	686.6
O=C(c1ccc(F)c(F)c1)N1CCC[C@H](C(O)=NC2CCCCCC2)C1	855.8
CC(C)(N=C(O)c1cnccn1)c1nc2c(c(C(=N)O)n1)OCO2	598.2
CCCOc1nc2ccccc2nc1N1CCC[C@H](C(O)=NC2CCCC2)C1	1178.3
CCn1cc(S(=O)(=O)N2CC[C@@H](c3noc(-c4ccccc4)n3)C2)cn1	881.2
CCOC(=O)C1=C(CN2CCOCC2)N=C(O)N[C@@H]1c1ccc(OC(C)C)cc1	628.2
Cc1cc(OCC(O)=Nc2c(C)cccc2C)nc(N2CCN(c3ccccc3)CC2)n1	861.3
O=c1cc(-c2nc(C3CC3)no2)c2ccccc2n1CC(O)=NCc1ccc(F)cc1	922.6
CCCN=C(O)N1CCC(CCOc2ccncc2)CC1	571.0
Cc1cc(Cl)ccc1NC(=O)N1C[C@@H](F)C[C@H]1C(=O)N1CCc2ccccc2C1	908.1
Cc1ccc(NS(=O)(=O)c2ccc(-c3c(C)noc3C)cc2)c(Cl)c1	1021.3
Cn1cc(-c2nc(C(O)=NCc3cccs3)cs2)c2cccnc21	851.1
CN1CCN(S(=O)(=O)c2cc(-c3nnc(C4CCCC4)o3)co2)CC1	619.3
c1ccc(-n2nnnc2SCCNCc2ccc3c(c2)OCCO3)cc1	633.5
COC(=O)c1cccc(C(=O)N2CCc3ccccc32)n1	797.0
CCC(C)(C)C(=O)N1CCC[C@@H]1Cc1noc(-c2cccnc2)n1	838.8
COc1ccc(-c2n[nH]c3c2[C@@H](c2ccc(O)c(OC)c2)N=C3O)cc1	639.2
COc1ccccc1Cc1noc(C2CN(S(=O)(=O)c3c(C)noc3C)C2)n1	896.9
Cn1nnnc1SCCNCc1ccc2c(c1)OCCO2	577.4
C[C@@H](CN=C(O)[C@H]1CCCN(c2nc(O)c3scc(-c4ccccc4)c3n2)C1)c1ccccc1	919.2
CCCN=C(O)c1cnn(-c2ccc(-c3nc(C(C)C)no3)cn2)c1C	906.7
Cc1oc(-c2n[nH]cc2C(=O)N2CCCCC2)cc1S(=O)(=O)Nc1cccc(Cl)c1	796.2
OC(=NCc1cccc(C(F)(F)F)c1)c1cnc(-c2ccccc2)nc1-c1ccncc1	933.8
CCC(=O)N1CCc2cc(N3C[C@H](C(O)=Nc4cc(C)ccc4F)CC3=O)ccc21	767.7
CCc1cccc(C)c1N=C(O)Cn1c(C)nc2c(sc3nc(-c4ccccc4)ccc32)c1=O	1107.4
COc1ccc(Cl)cc1C(=O)N1CCN=C1SCc1cccnc1	577.7
COc1ccc(-c2noc(-c3nnn4c3CO[C@H](c3ccc(Cl)cc3)C4)n2)cc1	1186.0
CCC(=O)N1CCc2cc(C(=O)NCc3cccs3)ccc21	742.9
CCc1ccc(-c2cc3c(=O)n(Cc4noc(CN5CCC[C@H](C)C5)n4)ccn3n2)cc1	726.5
NS(=O)(=O)c1ccc(NC(=O)C[C@@H]2Sc3ccc(C(F)(F)F)cc3N=C2O)cc1	722.5
Cc1cccc(C)c1N=C(O)Cn1nc2n(c1=O)CCCCC2	684.0
CC(C)CN1C(=O)c2cccn2C[C@H]1C(O)=NC1CCCCC1	797.2
COc1cccc(-c2csc3c(O)nc(N4CCC[C@H](C(O)=NCc5ccccn5)C4)nc23)c1	682.6
COc1ccc(CN=C(O)c2ccc3c(c2)nc2n3CCN(c3ccccc3)C2=O)cc1	731.7
O=S(=O)(CCCOc1ccc(F)cc1)NC[C@H]1CCCO1	762.6
Cc1ccccc1Nc1c(-c2ccccn2)nc2cnccn12	940.9
COCCN1C(=O)c2cc(-c3ccc(OC)c(OC)c3)nn2C[C@@]1(C)C(O)=NC1CCCCC1	823.5
CCc1cccc(N=C(O)Cc2csc3nc(-c4ccc(C)c(C)c4)cn23)c1	962.4
COc1ccc(CN=C(O)c2ccc3c(=O)n(Cc4ccccc4)c(N4CCCC4)nc3c2)cc1	955.9
O=C(O)c1cccc2c1CCN2C(=O)c1ccccc1	730.8
Cc1noc(C)c1Cc1ccc(C(=O)N2CCc3nn(C)c(=O)n3CC2)o1	633.4
CCc1nc2c(N=C(O)c3ccccc3C(F)(F)F)cccn2n1	866.0
Cc1ccc(CN=C(O)[C@H]2CCCN(c3cnn(C)c(=O)c3)C2)cc1	714.7
COC(=O)c1cc(S(=O)(=O)N2CCN(c3ccccn3)CC2)c(C)n1C	630.1
Cc1ccc(NC(=O)c2ccco2)c(C(=O)c2ccccc2)c1	995.4
OC(Cc1csc(-c2ccccc2F)n1)=NCCc1c[nH]c2ccccc12	903.5
Cc1ccccc1NC(O)=NCCCn1c(C(F)(F)F)nc2cccnc21	761.3
C[C@@H]1CCCCN1CCN=C(O)c1c2c(cn(-c3ccc(Cl)cc3)c1=O)C(=O)CC(C)(C)C2	710.0
CC1CCN(C(=O)C2CCN(c3ccc4nnc(-c5ccccc5)n4n3)CC2)CC1	901.5
COc1ccc(CN=C(O)CN2CCc3[nH]c4cc5c(cc4c(=O)c3C2)OCCO5)cc1OC	584.6
CCN=C(O)Nc1ccc(OCC(O)=N[C@H](C)c2ccc(OC)c(OC)c2)nc1	643.9
CCOC(=O)c1c[nH]c2c(C)c(Cl)ccc2c1=NCCN(C)C	561.6
OC(=Nc1cccc(Cl)c1)Nc1ncc(CCN=c2[nH]cnc3ccsc23)s1	720.9
O=C(c1cc(-c2ccco2)on1)N1CCC[C@@H](c2nnc(-c3ccccc3F)s2)C1	923.2
COC(=O)c1ccc(NC(=O)C[C@@H](C)S(=O)(=O)c2ccc3c(c2)N=C(O)CCS3)cc1	740.3
O=[N+]([O-])c1c(NCCO)cc(N2CCN(c3ccccn3)CC2)c2nonc12	578.7
O=C(C(=O)N1CCOCC1)c1c(-c2ccccc2)cc2ccccn12	797.7
COc1ccc(-n2c(=O)n(C)c(=O)c3cc(C(=O)Nc4ccc(C)cc4)cnc32)cc1	918.1
Cc1ccc(C)c(N2CCN(C(=O)c3c(C)sc4ccn(C)c(=O)c34)CC2)c1	946.3
COc1cccc(N2CCN(C(=O)C3CCN(S(=O)(=O)c4cn(C(C)C)cn4)CC3)CC2)c1	764.3
Cc1ccc(NS(=O)(=O)c2n[nH]c(C)c2C(O)=NCc2ccc(F)cc2F)cc1	821.3
CCOc1ccc(-c2noc(CN3C(=O)COc4cc(C)ccc43)n2)cc1	1106.0
COc1ccc2c(c1)c(CN1CCC(C(O)=NCCCN3CCc4ccccc4C3)CC1)cn2C	564.8
COc1ccc(N2CCN(C(=O)[C@H]3CCCN(c4ccc(-c5ccccc5)nn4)C3)CC2)cc1	711.0
Cc1cc(C)cc(-c2nc(-c3cccc(-c4ccnn4C)c3)no2)c1	1342.8
COc1ccc(N2CCN(c3cc(SCC(O)=Nc4ccccc4F)ncn3)CC2)cc1	1034.8
COC(=O)c1c(C)[nH]c(C(=O)N2CCC(CC(O)=NCC[C@@H](C)N3CCCC3)CC2)c1C	577.5
Cc1cc(=O)n(CC(O)=Nc2ccc3c(c2)OCCO3)c(N2CCc3ccccc3C2)n1	731.7
N=C(O)c1cc(-c2ccccc2F)nc2ccccc12	740.5
Cc1ccc(-c2cc3c(=O)n(Cc4noc(CN5CCCCCCC5)n4)ccn3n2)cc1	756.9
CCc1ccccc1S(=O)(=O)N1CCC(N(C(=O)COC)C2CCOCC2)CC1	823.4
Cc1nc(O)nc(O)c1CC(=O)N1CCN(c2cccc(Cl)c2Cl)CC1	654.0
Cc1oc(C2CCN(C(=O)c3cc(F)ccc3F)CC2)nc1C(=O)N1CCCC1	769.4
CCN(CC)c1cc(CN=C(O)Nc2cc(OC)cc(OC)c2)ccn1	619.5
O=C(N=c1cco[nH]1)C(=O)NCc1ccsc1	664.6
O=c1c2cc(-c3ccccc3)nn2ccn1Cc1noc(CN2CCCCCC2)n1	671.4
Cc1ccc(C(=O)N2CCN(c3cc(-c4cccs4)[nH]n3)CC2)c(C)c1	831.3
CCCCN=C(O)[C@@H]1CC(=O)N(CCc2c[nH]c3ccc(C)cc23)C1	762.2
CCOC(=O)N1CCN(C(=O)c2cc(-c3ccco3)on2)CC1	735.2
Cc1cc(C)cc(N2CC[C@H](NC(O)=NC(C)C)C2=O)c1	735.8
Cn1cccc1C(=O)C(=O)N1CCN(c2ccc(F)cc2)CC1	819.1
CCOC(=O)[C@@H]1CCCN(C(=O)c2cccc3c2SCCC3=O)C1	779.6
OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@@H](O)[C@H]1O	713.4
C[C@@H]1CN(C(=O)c2ccco2)C[C@H]1c1nc(-c2ccccc2)no1	936.5
COC(=O)c1ccc(-c2nc3cnccn3c2Nc2ccc(C)cc2Br)cc1	1055.9
CCOc1ccccc1C(O)=Nc1cccn2c(C)nnc12	789.9
O=C(NCc1ccc(Cl)cc1)c1c(O)c2cccnc2n(-c2ccccc2)c1=O	1255.2
OC(=Nc1ccc2c(c1)OCCO2)N1CC[C@@H]2CN(Cc3ccccc3)[C@@H]2C1	795.7
OC(CCc1c(-c2ccccc2)nc2ccccn12)=NCc1cccc(Cl)c1	681.0
O=C(c1ccccc1)N1CCC(C(=O)N2CCc3ccccc32)CC1	749.5
CCCN1C(=O)COc2ccc(-c3noc(Cc4ccc(OC)c(OC)c4)n3)cc21	992.9
COc1ccccc1N1CCN(c2ncccc2-c2nc(-c3ccc(Cl)cc3)no2)CC1	1320.2
C[C@H]1CC(=O)N(CC(=O)Nc2ccc(C(F)(F)F)cc2)c2ccccc2S1(=O)=O	903.6
O=C(NCc1cccs1)C(=O)NCC1(c2cccs2)CC1	859.9
O=C(c1ccsc1)N1CCN(c2cc(-c3ccccc3)[nH]n2)CC1	729.7
Cc1ccc(-c2cn3c(n2)N(C(=O)Cn2ccnc2C)CCC3)cc1	627.5
COC(=O)c1cc(Cl)ccc1N=C(O)COc1nc(C)nc2ccccc12	897.3
O=S(=O)(NCc1cccnc1-c1ccc(F)cc1)c1ccc(Cl)cc1	799.0
CC(C)N1CCN(S(=O)(=O)c2cc(-c3nnc(C4CC4)o3)co2)CC1	599.1
CC1CCN(C(=O)Cc2nnc(-c3ccccc3)o2)CC1	770.2
Cc1noc(C)c1S(=O)(=O)N1CCCn2nc(-c3cccs3)cc2C1	880.5
CCN(C(=O)CC(=O)OC)c1nc(-c2ccc(C)cc2)cs1	1067.6
CCCN1CCN(C(=O)c2cccn2Cc2noc(-c3ccccc3)n2)CC1	652.6
Cc1cccc(S(=O)(=O)Nc2cccc(-c3cn4ccccc4n3)c2)c1	643.8
O=S(=O)(Nc1ccc(Cn2cncn2)cc1)c1ccc(F)c(Cl)c1	757.5
O=C(c1ccc(F)c(F)c1)N1CCN(C(=O)c2nnn3c2CO[C@H](c2ccccc2)C3)CC1	875.9
CN1CCCc2cc([C@H](CNC(=O)C(=O)NCc3ccc(F)cc3)N3CCOCC3)ccc21	569.0
O=C([C@@H]1CC(=O)N(c2n[nH]c3cccc(F)c23)C1)N1CCN(c2ccc(F)cc2)CC1	740.5
CCCN=C(O)N1CCN(Cc2nc3cc(-c4ccccc4)ccc3o2)CC1	721.6
O=C(Cc1cccc2ccccc12)N1CCC[C@H](C(O)=Nc2ccccc2C(F)(F)F)C1	997.8
O=C(c1cccnc1)N1CCN(C(=O)c2nnn3c2CO[C@H](c2ccc(Cl)cc2)C3)CC1	692.3
COC(=O)C1=C(C)NC(SCC(O)=NC2CCCCC2)=C(C#N)[C@@H]1c1ccccc1F	1021.0
CCN1C(=O)COc2ccc(-c3noc([C@H]4CCCN(S(=O)(=O)c5ccc(C)cc5)C4)n3)cc21	1103.0
CN=C(O)CN1C(=O)[C@@H]2CCCCN2c2ccc(S(=O)(=O)N(C)C)cc21	690.5
CCOc1ccc(S(=O)(=O)N2CCC(c3noc(-c4ccc(C)cc4)n3)CC2)cc1	1237.7
CCCCc1ccc(NC(O)=N[C@@H]2CCN(c3cc(N4CCCC4)cnn3)C2)cc1	813.7
CCN(CC)CCCN=C(O)C1CCN(C(=O)c2oc3cc4sc(N(C)C)nc4cc3c2C)CC1	563.7
Cc1ccc2nc(-c3ccc(O)cc3)c(Nc3ccc4c(c3)OCCO4)n2c1	645.6
CN(C[C@@H]1CCOC1)S(=O)(=O)Cc1ccccc1F	754.7
CN(C)S(=O)(=O)N1CCC(c2nnc(C(F)(F)F)o2)CC1	758.2
Cc1nn([C@@H](C)C(=O)N2CCC(N3CCCCC3)CC2)c(=O)c2nn(-c3ccccc3)c(C)c12	622.4
Cc1cc(-c2cc(S(=O)(=O)NC[C@H](C)c3ccccc3)c(C)s2)n[nH]1	890.0
O=c1ccc(S(=O)(=O)c2ccccc2)nn1CC(O)=Nc1ccc2c(c1)OCO2	795.8
CC[C@]1(C(=O)OC)CCc2c(cc(OC)c3ccccc23)C1=O	1253.8
O=C(NC1CC1)c1ccc(OCC2CCN(C(=O)Cc3ccccc3F)CC2)cc1	802.9
CCc1nc(-c2cccc(-c3noc(CNS(=O)(=O)c4ccccc4)n3)c2)cs1	1072.8
O=C(C1=NN(Cc2ccccc2)c2ccccc2S1(=O)=O)N1CCCCC1	929.0
COc1ccc(CC(O)=N[C@@H](CC(C)C)C(O)=Nc2nc3ccccc3[nH]2)c(Cl)c1	783.8
O=C(NCCc1csc(-c2ccc(Cl)cc2)n1)C(=O)Nc1ccc2c(c1)OCCO2	1032.9
Cc1cc(C)cc(N=C(O)Cc2cn(C)c3ncccc23)c1	689.2
CC(C)Cc1csc(-c2csc(S(=O)(=O)NCc3ccc(Cl)cc3)c2)n1	1240.8
Cc1ccc2nc(Nc3nc(C)c(Cc4ccccc4C)c(O)n3)nc(C)c2c1	940.1
CCc1noc(N=C(C)O)c1-c1ccc(C)c(S(=O)(=O)Nc2ccc(F)cc2)c1	821.7
Cc1ccc(N=C(O)c2cccn2Cc2noc(C)n2)cc1	856.0
Fc1ccc(-c2nnc(Cc3nc(-c4cccnc4)no3)o2)cc1	746.7
Cc1nn(-c2ccccc2)c(C)c1S(=O)(=O)N1CCC(C(O)=NC2CCCCCC2)CC1	965.1
CC(C)c1ncc(CO)n1Cc1c(Cl)cccc1Cl	663.3
Cc1cnc(C(=O)N2CCC[C@@H](c3nnc4n3CCN(C(=O)C3CC3)C4)C2)cn1	583.9
Cc1csc(-c2cc(S(=O)(=O)NCCC3=CCCCC3)cn2CC(=O)N2CCCC2)n1	1029.9
OCC[C@@]1(C(O)=NCCc2ccccn2)CCN(c2ncccn2)C1	526.3
Cc1ccc(-c2ccc(N3CCC[C@@H](C(O)=NCc4ccc5c(c4)OCO5)C3)nn2)cc1C	763.3
CCc1nnc(-c2ccc3ccn(CC(O)=NCCc4sccc4C)c3c2)o1	1170.7
CCCCCCN=C(O)[C@@H]1CCCN(c2ncc(-c3ccc(F)cc3)cn2)C1	1162.9
CC(C)n1c(N2CCN(C(=O)COc3ccc(F)cc3)CC2)cc(=O)n(C(C)C)c1=O	904.3
O=C(c1ccc(Cl)cc1)N1CCC[C@H](C(O)=NC2CCCCC2)C1	855.1
Cc1cccc(N=C(O)N2CCc3nc(-c4ccccc4)ncc3C2)c1C	901.2
Cc1nc(-c2ccc(-c3noc(COc4ccc(F)cc4)n3)cc2)cs1	1157.4
O=c1n(CC(O)=NCCC2=CCCCC2)nc2c(N3CCc4ccccc4C3)nccn12	984.3
Cc1ccc(-c2nc(-c3ccc4c(c3)ncn4CCC(=O)N3CCCC3)no2)s1	753.4
CCC(=O)N1CCC[C@H]1c1nc2ccccc2n1CC(=O)N(c1ccccc1)C(C)C	709.0
CCN=C(O)c1cc2cc(Cl)ccc2[nH]1	805.9
CC1=C(c2ccccc2)S(=O)(=O)N=C1N1CCCN(C(=O)CC2CCCC2)CC1	860.6
COc1ccccc1N1CCN(C(=O)CCc2nnc3c4cc(-c5ccccc5)nn4ccn23)CC1	763.3
COc1ccc(CN=C(O)[C@]2(C)CCCN(S(=O)(=O)c3ccc(C)cc3)C2)cc1	946.4
OC(=Nc1nnc(SCc2c(F)cccc2Cl)s1)c1cc(C2CC2)on1	1007.4
OC(=N[C@H]1CCN(c2cc(-c3ccc(F)cc3)[nH]n2)C1)c1cccc(F)c1	734.7
O=C(c1cccnc1)N1CCc2c([nH]c3ccccc23)[C@@H]1c1ccc(Cl)cc1	997.5
O=C(NCc1ccco1)C(=O)NC[C@H]1OCCN1C(=O)c1ccc(Cl)cc1	705.4
CCOc1ccc(N2C[C@@H](NC(O)=NCCc3ccc(S(N)(=O)=O)cc3)CC2=O)cc1	617.3
CC[C@@H](C)CC(=O)N1CCCN(C2=NS(=O)(=O)C(c3ccc(C(C)C)cc3)=C2C)CC1	1003.4
Cc1sc(-c2cc(C(F)(F)F)on2)cc1S(=O)(=O)NC[C@H](C)c1ccccc1	1232.4
CN1C(=O)[C@@H]2CCCCN2c2ccc(C(=O)N3CCN(c4ccc(Cl)cc4)CC3)cc21	1023.0
COc1ccc(N2CCN(c3cc(SCC(O)=Nc4ccc(C)c(Cl)c4)ncn3)CC2)cc1	1103.0
CC(C)NC(=O)c1ccc(OC[C@H]2CCCN2C(=O)c2ccc(N(C)C)cc2)cc1	798.9
COc1ccc(N=C(O)c2nnc(COCC(O)=NCCc3c[nH]c4ccc(Cl)cc34)s2)cc1	894.1
CC(=O)N1CCc2cc(N3C[C@H](C(O)=NCc4ccc(F)cc4)CC3=O)ccc21	739.9
Cc1c(-c2noc(-c3ccc4cc[nH]c4c3)n2)nnn1-c1ccc(F)cc1	995.8
OC(=Nc1cccc(Cl)c1)N1CC[C@@H](n2c(-c3ccco3)nc3cccnc32)C1	800.2
CN=C(O)Cc1ccc(NS(=O)(=O)Cc2ccc(Cl)cc2)cc1	702.7
Cc1ccc(S(=O)(=O)N=c2[nH]c3ccccc3nc2Nc2ccc3nsnc3c2)cc1	1222.7
CC(C)N=C(O)CCc1c(-c2ccccc2)nc2ccccn12	595.2
CCOc1ccc(S(=O)(=O)Nc2cccc(-c3cn4cccc(C)c4n3)c2)cc1	666.0
O=C(c1ccc(-n2cnc(N=C(O)C3CC3)c2)cc1)N1CCN(c2cccc(Cl)c2)CC1	810.2
CC[C@@H]1CCCCN1C(=O)Cc1c(C)nc2nc(-c3ccc(C(C)(C)C)cc3)nn2c1C	1155.1
O=C1[C@@H]2[C@@H](N=NN2Cc2nc(-c3ccccc3Br)no2)C(=O)N1c1ccc2c(c1)CCC2	1061.0
Cc1cc(C)cc(C(=O)N2C[C@H]3CN(S(=O)(=O)c4ccccc4)C[C@@H](C2)O3)c1	892.1
O=C(C1=CN(c2ccccc2)c2cc(Cl)ccc2S1(=O)=O)N1CCCCC1	930.0
CC(C)CCN=C(O)c1cn2cc(Cl)ccc2n1	825.1
Oc1cc(-c2ccc(F)cc2)nc(SCc2nc(-c3cccc(Cl)c3)no2)n1	963.2
Cc1cc(C)nc(Nc2nc(C(O)=NCCOc3ccc(F)cc3)cs2)n1	841.6
Cc1noc(-c2cc(=O)n(CC(O)=Nc3ccc4c(c3)OCO4)c3ccccc23)n1	831.3
Cc1ccc2[nH]cc(CCN=C(O)c3c(-c4ccccn4)noc3C)c2c1	964.2
Cc1oc(-c2ccc(NC(=O)c3ccc4c(c3)OCO4)cc2)nc1Cn1cccn1	821.7
